"","doseB","doseA","tie"
"711",431,401,68
"712",328,461,111
"713",150,632,118
"714",391,444,65
"715",210,656,34
"716",258,573,69
"717",317,545,38
"718",300,513,87
"719",295,538,67
"720",261,579,60
"721",273,552,75
"722",219,630,51
"723",223,631,46
"724",351,481,68
"725",200,661,39
"726",198,637,65
"727",198,623,79
"728",358,508,34
"729",358,465,77
"730",249,596,55
"731",291,543,66
"732",265,559,76
"733",318,508,74
"734",401,433,66
"735",315,486,99
"736",249,585,66
"737",218,624,58
"738",382,453,65
"739",232,608,60
"740",267,561,72
"741",249,580,71
"742",133,677,90
"743",356,478,66
"744",298,503,99
"745",222,635,43
"746",228,583,89
"747",310,518,72
"748",308,532,60
"749",373,445,82
"750",277,501,122
"751",316,509,75
"752",307,523,70
"753",289,539,72
"754",263,539,98
"755",315,512,73
"756",192,648,60
"757",248,607,45
"758",225,612,63
"759",361,477,62
"760",378,450,72
"761",329,486,85
"762",280,565,55
"763",285,526,89
"764",320,518,62
"765",304,517,79
"766",473,347,80
"767",212,622,66
"768",197,625,78
"769",312,532,56
"770",284,564,52
"771",360,472,68
"772",253,566,81
"773",179,664,57
"774",323,522,55
"775",282,579,39
"776",278,561,61
"777",295,483,122
"778",230,578,92
"779",179,640,81
"780",293,547,60
"781",227,624,49
"782",402,404,94
"783",305,522,73
"784",252,571,77
"785",450,389,61
"786",292,549,59
"787",126,715,59
"788",264,544,92
"789",407,411,82
"790",396,429,75
"791",349,467,84
"792",213,605,82
"793",326,535,39
"794",165,604,131
"795",227,613,60
"796",255,579,66
"797",365,426,109
"798",261,572,67
"799",275,568,57
"800",303,540,57
"801",298,552,50
"802",292,559,49
"803",258,558,84
"804",421,425,54
"805",189,638,73
"806",303,520,77
"807",311,527,62
"808",173,656,71
"809",318,506,76
"810",294,531,75
"811",229,583,88
"812",284,497,119
"813",262,581,57
"814",305,534,61
"815",200,592,108
"816",320,503,77
"817",248,583,69
"818",246,586,68
"819",240,546,114
"820",494,349,57
"821",223,574,103
"822",344,459,97
"823",299,534,67
"824",278,555,67
"825",255,599,46
"826",374,464,62
"827",370,479,51
"828",245,564,91
"829",265,550,85
"830",197,611,92
"831",382,440,78
"832",287,555,58
"833",397,404,99
"834",247,589,64
"835",387,460,53
"836",401,443,56
"837",411,438,51
"838",164,626,110
"839",190,629,81
"840",362,446,92
"841",264,553,83
"842",237,606,57
"843",286,515,99
"844",342,491,67
"845",367,482,51
"846",267,556,77
"847",313,526,61
"848",360,434,106
"849",213,589,98
"850",249,569,82
"851",295,521,84
"852",389,457,54
"853",416,430,54
"854",354,447,99
"855",252,536,112
"856",284,529,87
"857",233,612,55
"858",283,547,70
"859",352,457,91
"860",385,436,79
"861",254,601,45
"862",292,547,61
"863",361,417,122
"864",296,576,28
"865",308,526,66
"866",239,603,58
"867",368,471,61
"868",155,674,71
"869",349,493,58
"870",275,559,66
"871",276,565,59
"872",405,404,91
"873",228,586,86
"874",311,524,65
"875",300,503,97
"876",288,543,69
"877",334,485,81
"878",382,452,66
"879",158,668,74
"880",262,555,83
"881",213,624,63
"882",289,499,112
"883",299,514,87
"884",305,532,63
"885",324,523,53
"886",221,601,78
"887",248,537,115
"888",303,498,99
"889",450,360,90
"890",254,596,50
"891",237,589,74
"892",358,478,64
"893",329,508,63
"894",288,557,55
"895",241,600,59
"896",312,495,93
"897",298,537,65
"898",309,503,88
"899",374,434,92
"900",236,603,61
"901",410,431,59
"902",360,472,68
"903",347,482,71
"904",277,549,74
"905",248,569,83
"906",276,552,72
"907",288,519,93
"908",193,641,66
"909",221,602,77
"910",340,487,73
"911",308,550,42
"912",306,542,52
"913",312,535,53
"914",227,620,53
"915",409,421,70
"916",266,534,100
"917",253,559,88
"918",131,685,84
"919",268,585,47
"920",245,596,59
"921",381,435,84
"922",232,632,36
"923",336,499,65
"924",331,512,57
"925",172,679,49
"926",215,630,55
"927",377,476,47
"928",288,525,87
"929",385,456,59
"930",292,563,45
"931",231,556,113
"932",227,608,65
"933",231,546,123
"934",286,582,32
"935",384,454,62
"936",401,402,97
"937",467,384,49
"938",214,645,41
"939",244,574,82
"940",250,562,88
"941",410,408,82
"942",223,563,114
"943",272,550,78
"944",399,432,69
"945",258,585,57
"946",293,533,74
"947",297,521,82
"948",371,449,80
"949",334,492,74
"950",328,486,86
"951",264,558,78
"952",305,509,86
"953",306,508,86
"954",211,608,81
"955",325,501,74
"956",338,491,71
"957",212,605,83
"958",256,591,53
"959",268,516,116
"960",244,546,110
"961",356,463,81
"962",221,594,85
"963",291,538,71
"964",261,564,75
"965",240,545,115
"966",247,581,72
"967",291,510,99
"968",289,543,68
"969",249,586,65
"970",293,529,78
"971",236,547,117
"972",353,478,69
"973",246,580,74
"974",392,436,72
"975",295,522,83
"976",277,562,61
"977",245,599,56
"978",307,523,70
"979",222,558,120
"980",191,598,111
"981",392,466,42
"982",274,557,69
"983",143,668,89
"984",393,458,49
"985",277,505,118
"986",192,629,79
"987",332,508,60
"988",193,654,53
"989",411,418,71
"990",270,568,62
"991",232,610,58
"992",308,493,99
"993",194,627,79
"994",238,598,64
"995",266,578,56
"996",257,547,96
"997",270,542,88
"998",243,590,67
"999",242,579,79
"1000",398,447,55
"1001",229,621,50
"1002",379,466,55
"1003",160,642,98
"1004",223,599,78
"1005",280,551,69
"1006",253,588,59
"1007",279,584,37
"1008",306,507,87
"1009",209,615,76
"1010",230,599,71
"1011",360,466,74
"1012",282,535,83
"1013",391,450,59
"1014",197,643,60
"1015",250,549,101
"1016",307,537,56
"1017",327,496,77
"1018",316,509,75
"1019",266,556,78
"1020",193,609,98
"1021",237,576,87
"1022",168,649,83
"1023",275,562,63
"1024",233,612,55
"1025",366,457,77
"1026",260,537,103
"1027",192,639,69
"1028",251,563,86
"1029",307,533,60
"1030",243,589,68
"1031",259,564,77
"1032",411,435,54
"1033",337,486,77
"1034",370,479,51
"1035",248,576,76
"1036",234,586,80
"1037",290,446,164
"1038",314,512,74
"1039",327,508,65
"1040",275,574,51
"1041",245,578,77
"1042",249,582,69
"1043",298,534,68
"1044",302,562,36
"1045",296,531,73
"1046",271,530,99
"1047",324,521,55
"1048",323,478,99
"1049",278,558,64
"1050",244,610,46
"1051",174,647,79
"1052",404,424,72
"1053",252,564,84
"1054",453,341,106
"1055",362,441,97
"1056",219,600,81
"1057",251,574,75
"1058",206,629,65
"1059",364,451,85
"1060",300,506,94
"1061",333,490,77
"1062",371,478,51
"1063",261,575,64
"1064",258,596,46
"1065",264,576,60
"1066",340,491,69
"1067",450,381,69
"1068",213,608,79
"1069",260,597,43
"1070",199,624,77
"1071",360,495,45
"1072",264,540,96
"1073",234,606,60
"1074",296,535,69
"1075",204,636,60
"1076",328,479,93
"1077",260,577,63
"1078",339,460,101
"1079",318,498,84
"1080",328,522,50
"1081",317,526,57
"1082",252,580,68
"1083",238,579,83
"1084",263,584,53
"1085",157,692,51
"1086",314,450,136
"1087",383,450,67
"1088",323,513,64
"1089",354,433,113
"1090",293,537,70
"1091",136,678,86
"1092",257,545,98
"1093",263,568,69
"1094",385,442,73
"1095",256,542,102
"1096",209,627,64
"1097",339,511,50
"1098",274,568,58
"1099",277,549,74
"1100",328,510,62
"1101",298,527,75
"1102",227,612,61
"1103",194,645,61
"1104",367,430,103
"1105",298,515,87
"1106",273,559,68
"1107",239,578,83
"1108",220,579,101
"1109",323,510,67
"1110",273,541,86
"1111",348,457,95
"1112",228,580,92
"1113",304,530,66
"1114",300,573,27
"1115",238,585,77
"1116",246,566,88
"1117",195,619,86
"1118",290,533,77
"1119",355,471,74
"1120",434,422,44
"1121",230,622,48
"1122",264,565,71
"1123",330,501,69
"1124",241,602,57
"1125",239,585,76
"1126",241,581,78
"1127",375,455,70
"1128",331,474,95
"1129",276,548,76
"1130",285,549,66
"1131",143,721,36
"1132",316,526,58
"1133",242,597,61
"1134",303,535,62
"1135",335,511,54
"1136",108,682,110
"1137",218,614,68
"1138",342,479,79
"1139",262,514,124
"1140",308,508,84
"1141",272,569,59
"1142",195,571,134
"1143",225,612,63
"1144",304,522,74
"1145",229,619,52
"1146",301,496,103
"1147",391,446,63
"1148",316,501,83
"1149",192,643,65
"1150",356,467,77
"1151",286,520,94
"1152",239,570,91
"1153",241,579,80
"1154",297,545,58
"1155",288,539,73
"1156",325,487,88
"1157",373,415,112
"1158",316,499,85
"1159",338,531,31
"1160",342,472,86
"1161",304,535,61
"1162",267,585,48
"1163",449,373,78
"1164",287,560,53
"1165",252,556,92
"1166",177,664,59
"1167",329,503,68
"1168",284,531,85
"1169",191,647,62
"1170",219,610,71
"1171",366,447,87
"1172",291,535,74
"1173",316,544,40
"1174",300,520,80
"1175",193,633,74
"1176",391,471,38
"1177",225,557,118
"1178",194,662,44
"1179",283,527,90
"1180",265,573,62
"1181",295,519,86
"1182",368,459,73
"1183",253,556,91
"1184",231,589,80
"1185",290,502,108
"1186",263,569,68
"1187",242,593,65
"1188",200,628,72
"1189",213,633,54
"1190",245,558,97
"1191",284,545,71
"1192",345,496,59
"1193",171,675,54
"1194",295,510,95
"1195",346,447,107
"1196",185,669,46
"1197",372,457,71
"1198",283,541,76
"1199",276,516,108
"1200",272,571,57
"1201",280,530,90
"1202",193,624,83
"1203",208,648,44
"1204",402,418,80
"1205",227,589,84
"1206",324,517,59
"1207",336,473,91
"1208",307,520,73
"1209",366,475,59
"1210",408,437,55
"1211",355,485,60
"1212",171,636,93
"1213",257,590,53
"1214",300,510,90
"1215",278,548,74
"1216",278,570,52
"1217",301,508,91
"1218",257,567,76
"1219",316,535,49
"1220",209,629,62
"1221",322,507,71
"1222",257,573,70
"1223",266,566,68
"1224",239,616,45
"1225",278,567,55
"1226",265,537,98
"1227",276,539,85
"1228",379,456,65
"1229",322,462,116
"1230",234,588,78
"1231",230,595,75
"1232",276,550,74
"1233",294,510,96
"1234",237,598,65
"1235",351,458,91
"1236",252,570,78
"1237",283,540,77
"1238",377,443,80
"1239",252,602,46
"1240",366,461,73
"1241",255,619,26
"1242",274,541,85
"1243",284,540,76
"1244",120,708,72
"1245",351,468,81
"1246",403,400,97
"1247",343,480,77
"1248",194,668,38
"1249",219,612,69
"1250",235,602,63
"1251",279,550,71
"1252",292,530,78
"1253",312,544,44
"1254",346,515,39
"1255",289,536,75
"1256",304,499,97
"1257",465,379,56
"1258",283,526,91
"1259",352,465,83
"1260",275,551,74
"1261",355,469,76
"1262",303,488,109
"1263",427,408,65
"1264",335,478,87
"1265",353,487,60
"1266",249,583,68
"1267",275,564,61
"1268",252,576,72
"1269",225,612,63
"1270",178,652,70
"1271",303,542,55
"1272",395,417,88
"1273",247,588,65
"1274",209,635,56
"1275",247,577,76
"1276",268,570,62
"1277",276,527,97
"1278",278,553,69
"1279",215,619,66
"1280",349,459,92
"1281",329,501,70
"1282",278,536,86
"1283",227,613,60
"1284",241,585,74
"1285",305,501,94
"1286",280,530,90
"1287",184,664,52
"1288",296,550,54
"1289",221,576,103
"1290",248,581,71
"1291",312,527,61
"1292",307,533,60
"1293",308,532,60
"1294",201,630,69
"1295",204,658,38
"1296",195,601,104
"1297",332,485,83
"1298",359,477,64
"1299",274,561,65
"1300",244,593,63
"1301",216,622,62
"1302",353,447,100
"1303",390,420,90
"1304",315,502,83
"1305",218,617,65
"1306",218,601,81
"1307",171,651,78
"1308",419,418,63
"1309",361,465,74
"1310",285,539,76
"1311",232,604,64
"1312",216,608,76
"1313",259,607,34
"1314",339,486,75
"1315",291,532,77
"1316",289,559,52
"1317",315,478,107
"1318",210,630,60
"1319",230,621,49
"1320",183,656,61
"1321",214,610,76
"1322",276,524,100
"1323",293,561,46
"1324",264,576,60
"1325",209,591,100
"1326",404,422,74
"1327",249,590,61
"1328",244,576,80
"1329",231,612,57
"1330",296,520,84
"1331",368,457,75
"1332",240,611,49
"1333",312,542,46
"1334",217,610,73
"1335",301,526,73
"1336",246,565,89
"1337",242,559,99
"1338",253,567,80
"1339",213,617,70
"1340",270,558,72
"1341",287,542,71
"1342",306,542,52
"1343",350,484,66
"1344",292,490,118
"1345",333,500,67
"1346",253,591,56
"1347",206,628,66
"1348",120,688,92
"1349",247,550,103
"1350",260,580,60
"1351",234,611,55
"1352",238,575,87
"1353",397,463,40
"1354",310,511,79
"1355",315,498,87
"1356",375,406,119
"1357",337,489,74
"1358",287,537,76
"1359",364,472,64
"1360",212,640,48
"1361",257,548,95
"1362",219,637,44
"1363",240,574,86
"1364",264,588,48
"1365",144,682,74
"1366",292,483,125
"1367",269,555,76
"1368",271,556,73
"1369",272,582,46
"1370",295,539,66
"1371",201,638,61
"1372",279,536,85
"1373",159,693,48
"1374",310,541,49
"1375",263,571,66
"1376",306,507,87
"1377",269,547,84
"1378",338,505,57
"1379",179,618,103
"1380",238,586,76
"1381",277,552,71
"1382",199,600,101
"1383",257,574,69
"1384",317,487,96
"1385",148,688,64
"1386",234,614,52
"1387",303,532,65
"1388",185,652,63
"1389",345,493,62
"1390",319,492,89
"1391",239,585,76
"1392",149,616,135
"1393",174,626,100
"1394",336,494,70
"1395",364,447,89
"1396",305,545,50
"1397",275,581,44
"1398",323,495,82
"1399",278,537,85
"1400",257,561,82
"1401",279,562,59
"1402",344,501,55
"1403",215,611,74
"1404",393,424,83
"1405",403,429,68
"1406",204,632,64
"1407",351,499,50
"1408",219,570,111
"1409",384,460,56
"1410",206,560,134
"1411",267,564,69
"1412",224,596,80
"1413",290,538,72
"1414",196,604,100
"1415",281,504,115
"1416",367,446,87
"1417",173,670,57
"1418",294,525,81
"1419",261,578,61
"1420",335,457,108
"1421",251,585,64
"1422",232,592,76
"1423",242,596,62
"1424",290,496,114
"1425",328,474,98
"1426",266,556,78
"1427",338,518,44
"1428",311,550,39
"1429",314,507,79
"1430",323,506,71
"1431",279,557,64
"1432",254,578,68
"1433",260,563,77
"1434",216,584,100
"1435",260,563,77
"1436",435,363,102
"1437",328,487,85
"1438",357,464,79
"1439",350,487,63
"1440",276,539,85
"1441",311,494,95
"1442",288,547,65
"1443",220,591,89
"1444",174,653,73
"1445",290,552,58
"1446",262,588,50
"1447",306,528,66
"1448",260,588,52
"1449",265,508,127
"1450",249,586,65
"1451",309,524,67
"1452",307,548,45
"1453",175,665,60
"1454",205,622,73
"1455",351,469,80
"1456",308,544,48
"1457",447,381,72
"1458",373,459,68
"1459",261,556,83
"1460",178,654,68
"1461",258,564,78
"1462",285,558,57
"1463",182,637,81
"1464",221,623,56
"1465",308,553,39
"1466",321,512,67
"1467",219,620,61
"1468",300,530,70
"1469",227,613,60
"1470",223,579,98
"1471",251,583,66
"1472",269,527,104
"1473",231,593,76
"1474",341,464,95
"1475",221,606,73
"1476",279,554,67
"1477",177,650,73
"1478",226,623,51
"1479",348,509,43
"1480",351,507,42
"1481",285,563,52
"1482",295,554,51
"1483",290,537,73
"1484",307,530,63
"1485",250,541,109
"1486",370,447,83
"1487",230,597,73
"1488",257,551,92
"1489",303,548,49
"1490",273,566,61
"1491",355,452,93
"1492",339,490,71
"1493",294,541,65
"1494",195,646,59
"1495",182,648,70
"1496",280,558,62
"1497",132,708,60
