"","doseB","doseA","tie"
"393",428,444,28
"394",292,581,27
"395",224,642,34
"396",237,614,49
"397",218,635,47
"398",359,496,45
"399",390,480,30
"400",282,588,30
"401",395,473,32
"402",410,456,34
"403",448,428,24
"404",368,489,43
"405",321,547,32
"406",397,473,30
"407",393,451,56
"408",419,443,38
"409",307,547,46
"410",289,557,54
"411",362,494,44
"412",369,506,25
"413",375,489,36
"414",369,506,25
"415",381,492,27
"416",292,574,34
"417",297,568,35
"418",435,445,20
"419",260,599,41
"420",386,468,46
"421",380,476,44
"422",263,585,52
"423",425,443,32
"424",313,551,36
"425",201,673,26
"426",322,533,45
"427",291,572,37
"428",378,490,32
"429",308,541,51
"430",253,601,46
"431",441,420,39
"432",284,584,32
"433",261,601,38
"434",330,527,43
"435",296,579,25
"436",338,508,54
"437",384,481,35
"438",467,398,35
"439",279,597,24
"440",355,513,32
"441",310,556,34
"442",268,592,40
"443",410,453,37
"444",326,558,16
"445",290,580,30
"446",315,550,35
"447",412,451,37
"448",311,556,33
"449",261,627,12
"450",333,529,38
"451",325,540,35
"452",309,546,45
"453",420,444,36
"454",324,523,53
"455",394,470,36
"456",337,534,29
"457",427,425,48
"458",471,391,38
"459",254,619,27
"460",350,519,31
"461",249,634,17
"462",516,339,45
"463",286,589,25
"464",352,491,57
"465",346,493,61
"466",427,431,42
"467",350,521,29
"468",276,599,25
"469",319,555,26
"470",374,488,38
"471",451,429,20
"472",222,660,18
"473",315,546,39
"474",245,611,44
"475",296,567,37
"476",332,534,34
"477",361,517,22
"478",301,564,35
"479",292,566,42
"480",238,632,30
"481",271,613,16
"482",286,586,28
"483",300,564,36
"484",270,581,49
"485",279,588,33
"486",302,556,42
"487",291,574,35
"488",366,499,35
"489",314,551,35
"490",445,423,32
"491",446,435,19
"492",343,525,32
"493",328,526,46
"494",312,546,42
"495",392,458,50
"496",392,473,35
"497",291,572,37
"498",440,411,49
"499",378,496,26
"500",362,498,40
"501",393,461,46
"502",316,544,40
"503",378,492,30
"504",390,479,31
"505",322,537,41
"506",422,440,38
"507",418,443,39
"508",383,481,36
"509",286,565,49
"510",295,568,37
"511",468,409,23
"512",256,606,38
"513",355,507,38
"514",327,544,29
"515",242,617,41
"516",303,554,43
"517",279,592,29
"518",384,469,47
"519",378,476,46
"520",315,512,73
"521",255,607,38
"522",223,657,20
"523",436,428,36
"524",317,558,25
"525",274,570,56
"526",332,510,58
"527",272,584,44
"528",442,411,47
"529",293,561,46
"530",419,415,66
"531",316,554,30
"532",261,600,39
"533",313,544,43
"534",420,443,37
"535",395,458,47
"536",244,621,35
"537",311,545,44
"538",330,535,35
"539",385,479,36
"540",366,487,47
"541",319,564,17
"542",202,653,45
"543",283,580,37
"544",232,634,34
"545",512,360,28
"546",395,451,54
"547",338,534,28
"548",465,371,64
"549",389,485,26
"550",262,555,83
"551",291,573,36
"552",339,507,54
"553",474,402,24
"554",281,565,54
"555",322,537,41
"556",300,575,25
"557",371,496,33
"558",271,593,36
"559",399,452,49
"560",336,525,39
"561",391,478,31
"562",416,438,46
"563",390,477,33
"564",437,432,31
"565",215,631,54
"566",447,418,35
"567",300,548,52
"568",378,482,40
"569",384,488,28
"570",306,572,22
"571",456,406,38
"572",424,434,42
"573",345,509,46
"574",270,593,37
"575",288,583,29
"576",333,524,43
"577",407,453,40
"578",255,614,31
"579",393,456,51
"580",308,549,43
"581",357,502,41
"582",365,500,35
"583",313,555,32
"584",341,527,32
"585",432,438,30
"586",251,621,28
"587",293,567,40
"588",316,542,42
"589",327,520,53
"590",338,528,34
"591",330,529,41
"592",270,602,28
"593",379,476,45
"594",401,465,34
"595",337,527,36
"596",386,464,50
"597",361,501,38
"598",348,507,45
"599",352,512,36
"600",343,544,13
"601",445,424,31
"602",393,473,34
"603",208,652,40
"604",308,565,27
"605",302,564,34
"606",360,517,23
"607",320,551,29
"608",446,405,49
"609",313,565,22
"610",350,509,41
"611",332,535,33
"612",361,513,26
"613",328,534,38
"614",389,478,33
"615",278,584,38
"616",191,678,31
"617",320,546,34
"618",279,566,55
"619",360,492,48
"620",301,559,40
"621",319,534,47
"622",329,527,44
"623",248,616,36
"624",261,603,36
"625",380,494,26
"626",236,622,42
"627",329,547,24
"628",390,472,38
"629",353,537,10
"630",354,530,16
"631",391,478,31
"632",348,510,42
"633",455,412,33
"634",331,546,23
"635",307,558,35
"636",164,710,26
"637",286,580,34
"638",276,603,21
"639",217,645,38
"640",255,625,20
"641",344,506,50
"642",370,487,43
"643",223,651,26
"644",364,500,36
"645",399,463,38
"646",339,517,44
"647",462,400,38
"648",390,475,35
"649",292,561,47
"650",224,649,27
"651",326,554,20
"652",236,642,22
"653",318,546,36
"654",335,521,44
"655",279,576,45
"656",355,501,44
"657",232,626,42
"658",381,488,31
"659",290,582,28
"660",336,505,59
"661",407,460,33
"662",370,483,47
"663",297,547,56
"664",333,521,46
"665",212,670,18
"666",392,472,36
"667",216,653,31
"668",443,406,51
"669",385,466,49
"670",212,654,34
"671",287,571,42
"672",225,650,25
"673",286,575,39
"674",272,611,17
"675",354,497,49
"676",361,518,21
"677",375,489,36
"678",397,449,54
"679",414,449,37
"680",229,637,34
"681",447,402,51
"682",355,511,34
"683",380,478,42
"684",295,542,63
"685",290,574,36
"686",300,561,39
"687",464,385,51
"688",248,624,28
"689",273,573,54
"690",381,475,44
"691",272,596,32
"692",405,443,52
"693",242,630,28
"694",469,402,29
"695",290,571,39
"696",378,477,45
"697",283,587,30
"698",368,503,29
"699",472,407,21
"700",316,538,46
"701",322,546,32
"702",293,577,30
"703",268,598,34
"704",382,488,30
"705",430,443,27
"706",300,578,22
"707",325,535,40
"708",365,511,24
"709",360,508,32
"710",334,525,41
"711",330,522,48
"712",373,482,45
"713",401,460,39
"714",363,504,33
"715",307,547,46
"716",466,398,36
"717",278,597,25
"718",247,628,25
"719",371,496,33
"720",267,605,28
"721",323,546,31
"722",281,579,40
"723",374,505,21
"724",389,468,43
"725",317,537,46
"726",394,462,44
"727",317,544,39
"728",329,523,48
"729",278,596,26
"730",240,602,58
"731",363,504,33
"732",252,617,31
"733",423,422,55
"734",386,478,36
"735",354,522,24
"736",330,521,49
"737",322,539,39
"738",316,562,22
"739",206,650,44
"740",339,538,23
"741",425,451,24
"742",300,566,34
"743",417,454,29
"744",258,602,40
"745",230,625,45
"746",409,457,34
"747",345,512,43
"748",297,561,42
"749",463,407,30
"750",320,546,34
"751",326,545,29
"752",216,651,33
"753",441,421,38
"754",220,664,16
"755",360,511,29
"756",329,532,39
"757",329,526,45
"758",278,579,43
"759",325,544,31
"760",362,502,36
"761",300,566,34
"762",230,641,29
"763",307,558,35
"764",408,447,45
"765",384,488,28
"766",371,496,33
"767",262,618,20
"768",295,559,46
"769",443,433,24
"770",399,464,37
"771",479,380,41
"772",269,608,23
"773",285,550,65
"774",371,495,34
"775",310,553,37
"776",342,524,34
"777",436,426,38
"778",389,467,44
"779",399,478,23
"780",271,597,32
"781",244,627,29
"782",285,564,51
"783",331,507,62
"784",332,539,29
"785",410,443,47
"786",276,580,44
"787",296,571,33
"788",331,518,51
"789",304,540,56
"790",292,569,39
"791",294,556,50
"792",318,530,52
"793",484,384,32
"794",374,488,38
"795",387,478,35
"796",227,643,30
"797",405,451,44
"798",336,526,38
"799",342,524,34
"800",241,616,43
"801",270,590,40
"802",343,524,33
"803",367,513,20
"804",463,398,39
"805",309,550,41
"806",345,516,39
"807",329,520,51
"808",374,493,33
"809",326,539,35
"810",260,594,46
"811",334,521,45
"812",358,494,48
"813",278,599,23
"814",413,446,41
"815",284,580,36
"816",265,594,41
"817",364,496,40
"818",314,539,47
"819",340,531,29
"820",465,409,26
"821",343,530,27
"822",358,489,53
"823",353,511,36
"824",317,546,37
"825",217,652,31
"826",379,480,41
"827",254,625,21
"828",374,473,53
"829",330,536,34
"830",287,589,24
"831",376,480,44
"832",336,522,42
"833",426,426,48
"834",219,649,32
"835",391,486,23
"836",183,683,34
"837",335,529,36
"838",456,395,49
"839",304,562,34
"840",321,541,38
"841",361,512,27
"842",344,515,41
"843",428,420,52
"844",388,491,21
"845",395,464,41
"846",352,517,31
"847",343,514,43
"848",327,528,45
"849",372,491,37
"850",330,545,25
"851",274,592,34
"852",237,643,20
"853",276,578,46
"854",282,573,45
"855",337,541,22
"856",263,606,31
"857",311,549,40
"858",353,516,31
"859",247,588,65
"860",318,551,31
"861",374,484,42
"862",436,430,34
"863",379,485,36
"864",292,566,42
"865",275,599,26
"866",318,545,37
"867",370,501,29
"868",355,510,35
"869",256,599,45
"870",354,522,24
"871",302,566,32
"872",256,618,26
"873",339,493,68
"874",278,585,37
"875",463,400,37
"876",267,591,42
"877",364,510,26
"878",405,456,39
"879",388,464,48
"880",413,454,33
"881",336,534,30
"882",306,564,30
"883",277,592,31
"884",291,567,42
"885",283,607,10
"886",324,543,33
"887",352,515,33
"888",343,538,19
"889",354,525,21
"890",413,443,44
"891",419,447,34
"892",276,578,46
"893",298,547,55
"894",236,625,39
"895",313,560,27
"896",324,551,25
"897",330,504,66
"898",312,565,23
"899",353,504,43
"900",313,535,52
"901",372,475,53
"902",254,605,41
"903",236,621,43
"904",333,545,22
"905",299,570,31
"906",389,472,39
"907",341,507,52
"908",358,493,49
"909",332,511,57
"910",400,466,34
"911",362,490,48
"912",388,493,19
"913",299,564,37
"914",239,640,21
"915",386,469,45
"916",334,524,42
"917",312,553,35
"918",347,533,20
"919",323,537,40
"920",281,585,34
"921",284,565,51
"922",350,508,42
"923",368,494,38
"924",304,552,44
"925",348,521,31
"926",442,426,32
"927",370,491,39
"928",382,472,46
"929",489,384,27
"930",363,499,38
"931",278,591,31
"932",298,561,41
"933",251,607,42
"934",304,562,34
"935",475,395,30
"936",443,424,33
"937",344,521,35
"938",227,633,40
"939",430,426,44
"940",215,659,26
"941",321,533,46
"942",379,492,29
"943",450,419,31
"944",223,649,28
"945",434,433,33
"946",221,642,37
"947",291,578,31
"948",229,651,20
"949",346,511,43
"950",368,501,31
"951",298,563,39
"952",383,473,44
"953",378,472,50
"954",250,609,41
"955",380,481,39
"956",354,518,28
"957",447,428,25
"958",375,492,33
"959",295,589,16
"960",398,428,74
"961",401,463,36
"962",290,590,20
"963",372,491,37
"964",379,493,28
"965",225,634,41
"966",278,584,38
"967",266,601,33
"968",238,636,26
"969",346,522,32
"970",360,491,49
"971",424,441,35
"972",255,604,41
"973",584,286,30
"974",283,573,44
"975",383,490,27
"976",407,448,45
"977",329,541,30
"978",315,538,47
"979",321,528,51
"980",255,614,31
"981",332,526,42
"982",289,580,31
"983",436,411,53
"984",292,554,54
"985",396,478,26
"986",254,602,44
"987",367,502,31
"988",403,475,22
"989",328,544,28
"990",366,493,41
"991",535,326,39
"992",386,481,33
"993",359,496,45
"994",286,583,31
"995",278,572,50
"996",363,502,35
"997",369,497,34
"998",262,604,34
"999",282,590,28
"1000",305,526,69
"1001",298,572,30
"1002",397,477,26
"1003",278,575,47
"1004",361,505,34
"1005",307,546,47
"1006",371,499,30
"1007",308,564,28
"1008",344,508,48
"1009",250,617,33
"1010",299,561,40
"1011",303,559,38
"1012",297,558,45
"1013",317,555,28
"1014",363,499,38
"1015",261,610,29
"1016",355,505,40
"1017",252,613,35
"1018",395,483,22
"1019",354,512,34
"1020",362,495,43
"1021",389,468,43
"1022",376,468,56
"1023",336,525,39
"1024",491,375,34
"1025",281,598,21
"1026",376,497,27
"1027",270,589,41
"1028",359,506,35
"1029",379,487,34
"1030",341,528,31
"1031",266,597,37
"1032",320,542,38
"1033",371,492,37
"1034",282,596,22
"1035",321,552,27
"1036",357,500,43
"1037",343,519,38
"1038",411,442,47
"1039",401,458,41
"1040",364,511,25
"1041",373,491,36
"1042",446,410,44
"1043",310,547,43
"1044",303,554,43
"1045",420,434,46
"1046",259,617,24
"1047",334,531,35
"1048",245,609,46
"1049",234,622,44
"1050",296,568,36
"1051",281,568,51
"1052",287,567,46
"1053",318,554,28
"1054",336,526,38
"1055",325,535,40
"1056",366,492,42
"1057",319,558,23
"1058",389,466,45
"1059",303,567,30
"1060",394,465,41
"1061",287,568,45
"1062",217,640,43
"1063",509,342,49
"1064",533,316,51
"1065",375,499,26
"1066",315,553,32
"1067",332,534,34
"1068",317,543,40
"1069",290,537,73
"1070",312,546,42
"1071",318,533,49
"1072",288,549,63
"1073",195,669,36
"1074",282,598,20
"1075",252,620,28
"1076",282,576,42
"1077",295,569,36
"1078",292,568,40
"1079",403,460,37
"1080",219,652,29
"1081",348,526,26
"1082",375,496,29
"1083",348,505,47
"1084",270,589,41
"1085",306,571,23
"1086",399,460,41
"1087",334,525,41
"1088",414,459,27
"1089",434,443,23
"1090",391,460,49
"1091",256,621,23
"1092",433,421,46
"1093",287,593,20
"1094",191,687,22
"1095",292,576,32
"1096",356,479,65
"1097",353,504,43
"1098",338,524,38
"1099",429,442,29
"1100",382,487,31
"1101",403,442,55
"1102",331,535,34
"1103",339,514,47
"1104",323,547,30
"1105",349,509,42
"1106",306,524,70
"1107",303,556,41
"1108",312,559,29
"1109",300,552,48
"1110",287,578,35
"1111",269,599,32
"1112",401,449,50
"1113",359,495,46
"1114",275,583,42
"1115",439,411,50
"1116",265,605,30
"1117",307,541,52
"1118",318,548,34
"1119",348,508,44
"1120",290,581,29
"1121",337,521,42
"1122",417,441,42
"1123",259,614,27
"1124",366,489,45
"1125",470,404,26
"1126",343,526,31
"1127",342,510,48
"1128",403,454,43
"1129",392,466,42
"1130",242,615,43
"1131",393,457,50
"1132",393,464,43
"1133",268,588,44
"1134",313,562,25
"1135",379,491,30
"1136",298,573,29
"1137",451,407,42
"1138",409,453,38
"1139",312,557,31
"1140",338,527,35
"1141",316,562,22
"1142",283,568,49
"1143",414,453,33
"1144",408,453,39
"1145",333,535,32
"1146",205,658,37
"1147",310,563,27
"1148",442,422,36
"1149",273,597,30
"1150",364,501,35
"1151",311,545,44
"1152",313,544,43
"1153",223,636,41
"1154",355,509,36
"1155",365,487,48
"1156",380,487,33
"1157",236,624,40
"1158",418,461,21
"1159",351,511,38
"1160",449,409,42
"1161",383,470,47
"1162",404,458,38
"1163",341,519,40
"1164",326,546,28
"1165",454,402,44
"1166",367,505,28
"1167",279,593,28
"1168",323,541,36
"1169",450,423,27
"1170",246,627,27
"1171",281,579,40
"1172",324,549,27
"1173",330,534,36
"1174",266,606,28
"1175",294,561,45
"1176",383,491,26
"1177",277,593,30
"1178",320,548,32
"1179",383,464,53
"1180",317,548,35
"1181",318,553,29
"1182",370,474,56
"1183",194,678,28
"1184",519,358,23
"1185",323,536,41
"1186",432,423,45
"1187",403,466,31
"1188",384,482,34
"1189",294,565,41
"1190",317,545,38
"1191",275,583,42
"1192",380,496,24
"1193",268,604,28
"1194",342,530,28
"1195",290,566,44
"1196",476,400,24
"1197",229,641,30
"1198",380,493,27
"1199",252,614,34
"1200",304,554,42
"1201",417,443,40
"1202",388,479,33
"1203",537,337,26
"1204",318,546,36
"1205",345,505,50
"1206",289,576,35
"1207",186,673,41
"1208",401,471,28
"1209",390,475,35
"1210",461,400,39
"1211",392,467,41
"1212",424,435,41
"1213",369,488,43
"1214",436,427,37
"1215",380,473,47
"1216",326,550,24
"1217",190,692,18
"1218",203,653,44
"1219",289,583,28
"1220",331,540,29
"1221",376,486,38
"1222",143,696,61
"1223",384,492,24
"1224",486,384,30
"1225",355,512,33
"1226",377,504,19
"1227",226,652,22
"1228",342,520,38
"1229",336,540,24
"1230",338,514,48
"1231",306,570,24
"1232",266,599,35
"1233",262,612,26
"1234",296,573,31
"1235",393,484,23
"1236",329,517,54
"1237",362,506,32
"1238",265,608,27
"1239",402,457,41
"1240",351,492,57
"1241",351,527,22
"1242",368,497,35
"1243",402,463,35
"1244",421,423,56
"1245",327,537,36
"1246",359,502,39
"1247",335,515,50
"1248",416,439,45
"1249",376,460,64
"1250",328,535,37
"1251",507,358,35
"1252",434,420,46
"1253",314,555,31
"1254",281,573,46
"1255",311,535,54
"1256",438,414,48
"1257",335,529,36
"1258",499,368,33
"1259",339,529,32
"1260",434,423,43
"1261",367,491,42
"1262",405,460,35
"1263",219,650,31
"1264",404,441,55
"1265",270,600,30
"1266",309,548,43
"1267",423,437,40
"1268",291,569,40
"1269",242,615,43
"1270",248,616,36
"1271",407,447,46
"1272",294,583,23
"1273",354,515,31
"1274",351,501,48
"1275",340,530,30
"1276",365,506,29
"1277",316,553,31
"1278",452,400,48
"1279",476,379,45
"1280",347,525,28
"1281",277,595,28
"1282",347,516,37
"1283",314,532,54
"1284",297,573,30
"1285",485,382,33
"1286",420,456,24
"1287",308,573,19
"1288",326,505,69
"1289",382,484,34
"1290",315,558,27
"1291",389,460,51
"1292",342,512,46
"1293",452,418,30
"1294",411,458,31
"1295",167,702,31
"1296",365,494,41
"1297",453,406,41
"1298",322,554,24
"1299",318,545,37
"1300",258,623,19
"1301",403,482,15
"1302",266,604,30
"1303",440,418,42
"1304",259,586,55
"1305",404,448,48
"1306",461,391,48
"1307",270,570,60
"1308",216,662,22
"1309",265,615,20
"1310",271,581,48
"1311",366,498,36
"1312",329,536,35
"1313",346,532,22
"1314",452,412,36
"1315",432,423,45
"1316",282,586,32
"1317",380,480,40
"1318",340,521,39
"1319",422,438,40
"1320",312,556,32
"1321",280,589,31
"1322",363,500,37
"1323",427,437,36
"1324",301,563,36
"1325",344,512,44
"1326",366,485,49
"1327",361,505,34
"1328",309,568,23
"1329",274,568,58
"1330",369,495,36
"1331",340,501,59
"1332",389,468,43
"1333",327,541,32
"1334",405,469,26
"1335",241,631,28
"1336",341,497,62
"1337",461,408,31
"1338",285,579,36
"1339",397,468,35
"1340",237,629,34
"1341",459,412,29
"1342",286,566,48
"1343",359,496,45
"1344",263,604,33
"1345",344,513,43
"1346",340,532,28
"1347",394,474,32
"1348",408,449,43
"1349",261,615,24
"1350",285,580,35
"1351",372,505,23
"1352",333,551,16
"1353",278,580,42
"1354",352,502,46
"1355",293,573,34
"1356",206,638,56
"1357",277,576,47
"1358",284,591,25
"1359",385,459,56
"1360",356,510,34
"1361",391,481,28
"1362",337,538,25
"1363",267,590,43
"1364",462,390,48
"1365",413,446,41
"1366",396,472,32
"1367",275,603,22
"1368",312,555,33
"1369",270,594,36
"1370",219,653,28
"1371",371,488,41
"1372",305,540,55
"1373",413,453,34
"1374",332,521,47
"1375",242,634,24
"1376",273,590,37
"1377",281,598,21
"1378",338,511,51
"1379",489,374,37
"1380",324,544,32
"1381",219,648,33
"1382",285,580,35
"1383",289,570,41
"1384",358,507,35
"1385",339,529,32
"1386",479,388,33
"1387",367,500,33
"1388",396,452,52
"1389",268,611,21
"1390",233,645,22
"1391",397,470,33
"1392",242,630,28
"1393",359,513,28
"1394",372,498,30
"1395",378,498,24
"1396",254,598,48
"1397",349,521,30
"1398",334,538,28
"1399",388,484,28
"1400",257,607,36
"1401",509,362,29
"1402",394,461,45
"1403",368,503,29
"1404",308,556,36
"1405",360,502,38
"1406",365,507,28
"1407",377,453,70
"1408",358,498,44
"1409",421,442,37
"1410",327,547,26
"1411",258,606,36
"1412",452,415,33
"1413",272,592,36
"1414",332,521,47
"1415",379,470,51
"1416",325,541,34
"1417",292,553,55
"1418",248,630,22
"1419",340,527,33
"1420",340,511,49
"1421",391,458,51
"1422",312,532,56
"1423",338,522,40
"1424",398,465,37
"1425",291,583,26
"1426",259,607,34
"1427",262,579,59
"1428",345,509,46
"1429",380,485,35
"1430",363,505,32
"1431",393,475,32
"1432",330,531,39
"1433",275,579,46
"1434",390,472,38
"1435",326,539,35
"1436",231,620,49
"1437",330,542,28
"1438",250,616,34
"1439",299,571,30
"1440",426,436,38
"1441",264,598,38
"1442",349,509,42
"1443",376,493,31
"1444",383,493,24
"1445",324,558,18
"1446",278,585,37
"1447",426,440,34
"1448",348,497,55
"1449",379,473,48
"1450",305,584,11
"1451",334,520,46
"1452",258,615,27
"1453",295,551,54
"1454",358,490,52
"1455",310,561,29
"1456",389,466,45
"1457",254,621,25
"1458",323,520,57
"1459",231,625,44
"1460",334,524,42
"1461",462,387,51
"1462",278,588,34
"1463",406,467,27
"1464",385,477,38
"1465",294,568,38
"1466",369,499,32
"1467",327,542,31
"1468",455,415,30
"1469",278,591,31
"1470",254,615,31
"1471",405,445,50
"1472",206,645,49
"1473",338,524,38
"1474",346,502,52
"1475",363,458,79
"1476",362,511,27
"1477",306,563,31
"1478",405,467,28
"1479",321,533,46
"1480",214,656,30
"1481",319,555,26
"1482",273,594,33
"1483",268,597,35
"1484",268,604,28
"1485",435,423,42
"1486",254,610,36
"1487",287,595,18
"1488",332,522,46
"1489",199,666,35
"1490",258,609,33
"1491",336,530,34
"1492",317,554,29
"1493",310,560,30
"1494",288,563,49
"1495",389,450,61
"1496",392,467,41
"1497",333,531,36
