"","doseB","doseA","tie"
"448",254,613,33
"449",295,593,12
"450",330,532,38
"451",282,583,35
"452",373,482,45
"453",354,510,36
"454",328,519,53
"455",346,518,36
"456",340,531,29
"457",379,473,48
"458",437,425,38
"459",253,620,27
"460",293,576,31
"461",177,706,17
"462",396,459,45
"463",210,665,25
"464",328,515,57
"465",289,550,61
"466",410,448,42
"467",265,606,29
"468",257,618,25
"469",290,584,26
"470",263,599,38
"471",277,603,20
"472",176,706,18
"473",290,571,39
"474",294,562,44
"475",241,622,37
"476",260,606,34
"477",345,533,22
"478",225,640,35
"479",309,549,42
"480",270,600,30
"481",239,645,16
"482",246,626,28
"483",196,668,36
"484",288,563,49
"485",174,693,33
"486",282,576,42
"487",275,590,35
"488",407,458,35
"489",348,517,35
"490",388,480,32
"491",306,575,19
"492",293,575,32
"493",267,587,46
"494",296,562,42
"495",389,461,50
"496",352,513,35
"497",278,585,37
"498",410,441,49
"499",300,574,26
"500",358,502,40
"501",333,521,46
"502",288,572,40
"503",428,442,30
"504",305,564,31
"505",268,591,41
"506",380,482,38
"507",331,530,39
"508",284,580,36
"509",196,655,49
"510",229,634,37
"511",388,489,23
"512",261,601,38
"513",292,570,38
"514",267,604,29
"515",233,626,41
"516",317,540,43
"517",269,602,29
"518",339,514,47
"519",225,629,46
"520",278,549,73
"521",240,622,38
"522",202,678,20
"523",369,495,36
"524",231,644,25
"525",243,601,56
"526",355,487,58
"527",293,563,44
"528",418,435,47
"529",363,491,46
"530",467,367,66
"531",260,610,30
"532",207,654,39
"533",369,488,43
"534",400,463,37
"535",404,449,47
"536",228,637,35
"537",296,560,44
"538",312,553,35
"539",342,522,36
"540",310,543,47
"541",276,607,17
"542",200,655,45
"543",226,637,37
"544",148,718,34
"545",330,542,28
"546",375,471,54
"547",319,553,28
"548",416,420,64
"549",295,579,26
"550",184,633,83
"551",255,609,36
"552",329,517,54
"553",386,490,24
"554",273,573,54
"555",233,626,41
"556",314,561,25
"557",339,528,33
"558",259,605,36
"559",318,533,49
"560",333,528,39
"561",297,572,31
"562",327,527,46
"563",322,545,33
"564",316,553,31
"565",259,587,54
"566",423,442,35
"567",265,583,52
"568",332,528,40
"569",294,578,28
"570",290,588,22
"571",314,548,38
"572",367,491,42
"573",360,494,46
"574",239,624,37
"575",234,637,29
"576",323,534,43
"577",334,526,40
"578",279,590,31
"579",371,478,51
"580",312,545,43
"581",301,558,41
"582",312,553,35
"583",312,556,32
"584",311,557,32
"585",396,474,30
"586",209,663,28
"587",305,555,40
"588",331,527,42
"589",252,595,53
"590",341,525,34
"591",208,651,41
"592",186,686,28
"593",332,523,45
"594",357,509,34
"595",280,584,36
"596",293,557,50
"597",335,527,38
"598",414,441,45
"599",300,564,36
"600",229,658,13
"601",436,433,31
"602",341,525,34
"603",310,550,40
"604",312,561,27
"605",319,547,34
"606",340,537,23
"607",307,564,29
"608",372,479,49
"609",217,661,22
"610",283,576,41
"611",280,587,33
"612",272,602,26
"613",257,605,38
"614",345,522,33
"615",354,508,38
"616",219,650,31
"617",305,561,34
"618",275,570,55
"619",297,555,48
"620",289,571,40
"621",334,519,47
"622",323,533,44
"623",196,668,36
"624",222,642,36
"625",324,550,26
"626",324,534,42
"627",302,574,24
"628",319,543,38
"629",220,670,10
"630",336,548,16
"631",391,478,31
"632",367,491,42
"633",471,396,33
"634",249,628,23
"635",252,613,35
"636",194,680,26
"637",292,574,34
"638",272,607,21
"639",285,577,38
"640",254,626,20
"641",309,541,50
"642",253,604,43
"643",190,684,26
"644",266,598,36
"645",415,447,38
"646",321,535,44
"647",384,478,38
"648",344,521,35
"649",336,517,47
"650",259,614,27
"651",284,596,20
"652",209,669,22
"653",294,570,36
"654",281,575,44
"655",273,582,45
"656",254,602,44
"657",238,620,42
"658",320,549,31
"659",280,592,28
"660",331,510,59
"661",250,617,33
"662",291,562,47
"663",307,537,56
"664",337,517,46
"665",156,726,18
"666",308,556,36
"667",225,644,31
"668",395,454,51
"669",371,480,49
"670",212,654,34
"671",282,576,42
"672",248,627,25
"673",268,593,39
"674",230,653,17
"675",349,502,49
"676",349,530,21
"677",370,494,36
"678",377,469,54
"679",419,444,37
"680",165,701,34
"681",351,498,51
"682",326,540,34
"683",365,493,42
"684",287,550,63
"685",295,569,36
"686",264,597,39
"687",452,397,51
"688",200,672,28
"689",261,585,54
"690",245,611,44
"691",200,668,32
"692",430,418,52
"693",206,666,28
"694",408,463,29
"695",315,546,39
"696",324,531,45
"697",251,619,30
"698",299,572,29
"699",382,497,21
"700",321,533,46
"701",314,554,32
"702",290,580,30
"703",292,574,34
"704",397,473,30
"705",343,530,27
"706",254,624,22
"707",341,519,40
"708",288,588,24
"709",319,549,32
"710",359,500,41
"711",286,566,48
"712",291,564,45
"713",381,480,39
"714",408,459,33
"715",297,557,46
"716",384,480,36
"717",146,729,25
"718",256,619,25
"719",314,553,33
"720",217,655,28
"721",302,567,31
"722",317,543,40
"723",350,529,21
"724",292,565,43
"725",333,521,46
"726",322,534,44
"727",311,550,39
"728",323,529,48
"729",217,657,26
"730",210,632,58
"731",351,516,33
"732",238,631,31
"733",305,540,55
"734",370,494,36
"735",278,598,24
"736",312,539,49
"737",322,539,39
"738",265,613,22
"739",166,690,44
"740",198,679,23
"741",302,574,24
"742",340,526,34
"743",336,535,29
"744",232,628,40
"745",212,643,45
"746",433,433,34
"747",327,530,43
"748",341,517,42
"749",427,443,30
"750",302,564,34
"751",284,587,29
"752",236,631,33
"753",389,473,38
"754",243,641,16
"755",312,559,29
"756",302,559,39
"757",277,578,45
"758",274,583,43
"759",310,559,31
"760",373,491,36
"761",276,590,34
"762",194,677,29
"763",220,645,35
"764",316,539,45
"765",363,509,28
"766",339,528,33
"767",231,649,20
"768",268,586,46
"769",368,508,24
"770",319,544,37
"771",344,515,41
"772",299,578,23
"773",303,532,65
"774",241,625,34
"775",299,564,37
"776",322,544,34
"777",343,519,38
"778",301,555,44
"779",353,524,23
"780",254,614,32
"781",212,659,29
"782",281,568,51
"783",368,470,62
"784",328,543,29
"785",369,484,47
"786",295,561,44
"787",314,553,33
"788",315,534,51
"789",323,521,56
"790",262,599,39
"791",264,586,50
"792",297,551,52
"793",400,468,32
"794",319,543,38
"795",328,537,35
"796",247,623,30
"797",347,509,44
"798",314,548,38
"799",304,562,34
"800",260,597,43
"801",322,538,40
"802",329,538,33
"803",319,561,20
"804",344,517,39
"805",259,600,41
"806",285,576,39
"807",275,574,51
"808",378,489,33
"809",280,585,35
"810",243,611,46
"811",327,528,45
"812",314,538,48
"813",296,581,23
"814",182,677,41
"815",320,544,36
"816",299,560,41
"817",295,565,40
"818",262,591,47
"819",316,555,29
"820",444,430,26
"821",261,612,27
"822",305,542,53
"823",320,544,36
"824",241,622,37
"825",255,614,31
"826",324,535,41
"827",220,659,21
"828",312,535,53
"829",276,590,34
"830",251,625,24
"831",309,547,44
"832",375,483,42
"833",358,494,48
"834",253,615,32
"835",315,562,23
"836",194,672,34
"837",253,611,36
"838",392,459,49
"839",265,601,34
"840",354,508,38
"841",318,555,27
"842",316,543,41
"843",448,400,52
"844",258,621,21
"845",347,512,41
"846",360,509,31
"847",288,569,43
"848",162,693,45
"849",318,545,37
"850",294,581,25
"851",252,614,34
"852",233,647,20
"853",243,611,46
"854",312,543,45
"855",287,591,22
"856",312,557,31
"857",278,582,40
"858",389,480,31
"859",250,585,65
"860",279,590,31
"861",328,530,42
"862",393,473,34
"863",294,570,36
"864",312,546,42
"865",242,632,26
"866",324,539,37
"867",316,555,29
"868",181,684,35
"869",248,607,45
"870",304,572,24
"871",319,549,32
"872",310,564,26
"873",289,543,68
"874",238,625,37
"875",427,436,37
"876",237,621,42
"877",293,581,26
"878",331,530,39
"879",386,466,48
"880",383,484,33
"881",280,590,30
"882",277,593,30
"883",235,634,31
"884",246,612,42
"885",352,538,10
"886",296,571,33
"887",277,590,33
"888",305,576,19
"889",347,532,21
"890",377,479,44
"891",375,491,34
"892",260,594,46
"893",345,500,55
"894",239,622,39
"895",211,662,27
"896",258,617,25
"897",296,538,66
"898",298,579,23
"899",255,602,43
"900",321,527,52
"901",367,480,53
"902",196,663,41
"903",226,631,43
"904",243,635,22
"905",283,586,31
"906",317,544,39
"907",285,563,52
"908",299,552,49
"909",307,536,57
"910",380,486,34
"911",329,523,48
"912",364,517,19
"913",267,596,37
"914",186,693,21
"915",323,532,45
"916",410,448,42
"917",292,573,35
"918",254,626,20
"919",303,557,40
"920",261,605,34
"921",254,595,51
"922",272,586,42
"923",345,517,38
"924",301,555,44
"925",260,609,31
"926",350,518,32
"927",361,500,39
"928",293,561,46
"929",471,402,27
"930",331,531,38
"931",238,631,31
"932",319,540,41
"933",295,563,42
"934",284,582,34
"935",316,554,30
"936",440,427,33
"937",332,533,35
"938",210,650,40
"939",402,454,44
"940",207,667,26
"941",281,573,46
"942",350,521,29
"943",453,416,31
"944",197,675,28
"945",416,451,33
"946",259,604,37
"947",335,534,31
"948",229,651,20
"949",263,594,43
"950",278,591,31
"951",286,575,39
"952",343,513,44
"953",295,555,50
"954",250,609,41
"955",349,512,39
"956",246,626,28
"957",383,492,25
"958",342,525,33
"959",280,604,16
"960",295,531,74
"961",347,517,36
"962",280,600,20
"963",326,537,37
"964",349,523,28
"965",151,708,41
"966",212,650,38
"967",218,649,33
"968",192,682,26
"969",287,581,32
"970",310,541,49
"971",385,480,35
"972",247,612,41
"973",497,373,30
"974",259,597,44
"975",287,586,27
"976",411,444,45
"977",341,529,30
"978",296,557,47
"979",259,590,51
"980",281,588,31
"981",266,592,42
"982",253,616,31
"983",402,445,53
"984",277,569,54
"985",386,488,26
"986",309,547,44
"987",302,567,31
"988",373,505,22
"989",310,562,28
"990",273,586,41
"991",494,367,39
"992",369,498,33
"993",335,520,45
"994",229,640,31
"995",244,606,50
"996",311,554,35
"997",359,507,34
"998",317,549,34
"999",267,605,28
"1000",324,507,69
"1001",232,638,30
"1002",375,499,26
"1003",296,557,47
"1004",327,539,34
"1005",206,647,47
"1006",289,581,30
"1007",284,588,28
"1008",335,517,48
"1009",293,574,33
"1010",234,626,40
"1011",225,637,38
"1012",212,643,45
"1013",242,630,28
"1014",317,545,38
"1015",241,630,29
"1016",271,589,40
"1017",321,544,35
"1018",277,601,22
"1019",273,593,34
"1020",325,532,43
"1021",290,567,43
"1022",336,508,56
"1023",272,589,39
"1024",389,477,34
"1025",204,675,21
"1026",361,512,27
"1027",180,679,41
"1028",349,516,35
"1029",389,477,34
"1030",357,512,31
"1031",298,565,37
"1032",245,617,38
"1033",293,570,37
"1034",250,628,22
"1035",267,606,27
"1036",405,452,43
"1037",305,557,38
"1038",277,576,47
"1039",333,526,41
"1040",301,574,25
"1041",281,583,36
"1042",308,548,44
"1043",240,617,43
"1044",244,613,43
"1045",317,537,46
"1046",227,649,24
"1047",316,549,35
"1048",210,644,46
"1049",227,629,44
"1050",234,630,36
"1051",263,586,51
"1052",187,667,46
"1053",337,535,28
"1054",334,528,38
"1055",311,549,40
"1056",287,571,42
"1057",238,639,23
"1058",297,558,45
"1059",275,595,30
"1060",337,522,41
"1061",282,573,45
"1062",163,694,43
"1063",434,417,49
"1064",493,356,51
"1065",250,624,26
"1066",250,618,32
"1067",304,562,34
"1068",210,650,40
"1069",311,516,73
"1070",264,594,42
"1071",318,533,49
"1072",296,541,63
"1073",209,655,36
"1074",214,666,20
"1075",225,647,28
"1076",265,593,42
"1077",246,618,36
"1078",234,626,40
"1079",267,596,37
"1080",274,597,29
"1081",288,586,26
"1082",300,571,29
"1083",279,574,47
"1084",195,664,41
"1085",290,587,23
"1086",349,510,41
"1087",242,617,41
"1088",363,510,27
"1089",316,561,23
"1090",323,528,49
"1091",276,601,23
"1092",360,494,46
"1093",298,582,20
"1094",198,680,22
"1095",348,520,32
"1096",333,502,65
"1097",277,580,43
"1098",374,488,38
"1099",285,586,29
"1100",342,527,31
"1101",383,462,55
"1102",316,550,34
"1103",273,580,47
"1104",231,639,30
"1105",263,595,42
"1106",293,537,70
"1107",261,598,41
"1108",228,643,29
"1109",244,608,48
"1110",278,587,35
"1111",113,755,32
"1112",265,585,50
"1113",337,517,46
"1114",251,607,42
"1115",392,458,50
"1116",273,597,30
"1117",369,479,52
"1118",275,591,34
"1119",321,535,44
"1120",184,687,29
"1121",315,543,42
"1122",337,521,42
"1123",228,645,27
"1124",363,492,45
"1125",381,493,26
"1126",277,592,31
"1127",325,527,48
"1128",356,501,43
"1129",320,538,42
"1130",268,589,43
"1131",398,452,50
"1132",325,532,43
"1133",288,568,44
"1134",253,622,25
"1135",373,497,30
"1136",307,564,29
"1137",447,411,42
"1138",377,485,38
"1139",317,552,31
"1140",352,513,35
"1141",321,557,22
"1142",230,621,49
"1143",382,485,33
"1144",387,474,39
"1145",296,572,32
"1146",153,710,37
"1147",330,543,27
"1148",446,418,36
"1149",269,601,30
"1150",279,586,35
"1151",197,659,44
"1152",343,514,43
"1153",218,641,41
"1154",279,585,36
"1155",342,510,48
"1156",338,529,33
"1157",242,618,40
"1158",303,576,21
"1159",347,515,38
"1160",319,539,42
"1161",368,485,47
"1162",341,521,38
"1163",262,598,40
"1164",308,564,28
"1165",399,457,44
"1166",307,565,28
"1167",253,619,28
"1168",283,581,36
"1169",400,473,27
"1170",188,685,27
"1171",319,541,40
"1172",290,583,27
"1173",308,556,36
"1174",227,645,28
"1175",234,621,45
"1176",273,601,26
"1177",251,619,30
"1178",316,552,32
"1179",257,590,53
"1180",326,539,35
"1181",361,510,29
"1182",358,486,56
"1183",170,702,28
"1184",355,522,23
"1185",249,610,41
"1186",365,490,45
"1187",271,598,31
"1188",383,483,34
"1189",300,559,41
"1190",285,577,38
"1191",266,592,42
"1192",306,570,24
"1193",229,643,28
"1194",306,566,28
"1195",282,574,44
"1196",386,490,24
"1197",229,641,30
"1198",335,538,27
"1199",260,606,34
"1200",221,637,42
"1201",414,446,40
"1202",430,437,33
"1203",464,410,26
"1204",293,571,36
"1205",357,493,50
"1206",284,581,35
"1207",226,633,41
"1208",175,697,28
"1209",369,496,35
"1210",409,452,39
"1211",392,467,41
"1212",400,459,41
"1213",351,506,43
"1214",372,491,37
"1215",372,481,47
"1216",282,594,24
"1217",198,684,18
"1218",197,659,44
"1219",279,593,28
"1220",229,642,29
"1221",332,530,38
"1222",206,633,61
"1223",329,547,24
"1224",370,500,30
"1225",383,484,33
"1226",303,578,19
"1227",224,654,22
"1228",313,549,38
"1229",404,472,24
"1230",361,491,48
"1231",330,546,24
"1232",264,601,35
"1233",209,665,26
"1234",322,547,31
"1235",309,568,23
"1236",311,535,54
"1237",336,532,32
"1238",251,622,27
"1239",390,469,41
"1240",401,442,57
"1241",289,589,22
"1242",363,502,35
"1243",245,620,35
"1244",361,483,56
"1245",244,620,36
"1246",370,491,39
"1247",328,522,50
"1248",349,506,45
"1249",376,460,64
"1250",266,597,37
"1251",418,447,35
"1252",424,430,46
"1253",260,609,31
"1254",268,586,46
"1255",259,587,54
"1256",392,460,48
"1257",301,563,36
"1258",413,454,33
"1259",320,548,32
"1260",424,433,43
"1261",298,560,42
"1262",331,534,35
"1263",193,676,31
"1264",385,460,55
"1265",289,581,30
"1266",209,648,43
"1267",359,501,40
"1268",329,531,40
"1269",235,622,43
"1270",289,575,36
"1271",391,463,46
"1272",275,602,23
"1273",307,562,31
"1274",257,595,48
"1275",268,602,30
"1276",380,491,29
"1277",306,563,31
"1278",400,452,48
"1279",419,436,45
"1280",322,550,28
"1281",289,583,28
"1282",310,553,37
"1283",291,555,54
"1284",301,569,30
"1285",378,489,33
"1286",330,546,24
"1287",344,537,19
"1288",240,591,69
"1289",328,538,34
"1290",249,624,27
"1291",269,580,51
"1292",316,538,46
"1293",314,556,30
"1294",401,468,31
"1295",163,706,31
"1296",328,531,41
"1297",325,534,41
"1298",354,522,24
"1299",231,632,37
"1300",192,689,19
"1301",265,620,15
"1302",239,631,30
"1303",405,453,42
"1304",262,583,55
"1305",317,535,48
"1306",391,461,48
"1307",244,596,60
"1308",150,728,22
"1309",258,622,20
"1310",219,633,48
"1311",294,570,36
"1312",226,639,35
"1313",314,564,22
"1314",298,566,36
"1315",385,470,45
"1316",251,617,32
"1317",316,544,40
"1318",336,525,39
"1319",297,563,40
"1320",288,580,32
"1321",240,629,31
"1322",341,522,37
"1323",351,513,36
"1324",243,621,36
"1325",276,580,44
"1326",354,497,49
"1327",304,562,34
"1328",296,581,23
"1329",182,660,58
"1330",333,531,36
"1331",311,530,59
"1332",384,473,43
"1333",281,587,32
"1334",419,455,26
"1335",241,631,28
"1336",267,571,62
"1337",406,463,31
"1338",313,551,36
"1339",389,476,35
"1340",243,623,34
"1341",451,420,29
"1342",330,522,48
"1343",334,521,45
"1344",309,558,33
"1345",293,564,43
"1346",295,577,28
"1347",340,528,32
"1348",350,507,43
"1349",290,586,24
"1350",307,558,35
"1351",361,516,23
"1352",305,579,16
"1353",294,564,42
"1354",262,592,46
"1355",252,614,34
"1356",221,623,56
"1357",337,516,47
"1358",224,651,25
"1359",403,441,56
"1360",250,616,34
"1361",370,502,28
"1362",293,582,25
"1363",215,642,43
"1364",383,469,48
"1365",368,491,41
"1366",342,526,32
"1367",139,739,22
"1368",300,567,33
"1369",204,660,36
"1370",222,650,28
"1371",347,512,41
"1372",288,557,55
"1373",367,499,34
"1374",233,620,47
"1375",242,634,24
"1376",303,560,37
"1377",332,547,21
"1378",296,553,51
"1379",444,419,37
"1380",247,621,32
"1381",243,624,33
"1382",229,636,35
"1383",319,540,41
"1384",278,587,35
"1385",207,661,32
"1386",437,430,33
"1387",398,469,33
"1388",324,524,52
"1389",211,668,21
"1390",201,677,22
"1391",388,479,33
"1392",213,659,28
"1393",351,521,28
"1394",328,542,30
"1395",363,513,24
"1396",216,636,48
"1397",263,607,30
"1398",311,561,28
"1399",400,472,28
"1400",174,690,36
"1401",462,409,29
"1402",420,435,45
"1403",328,543,29
"1404",245,619,36
"1405",352,510,38
"1406",269,603,28
"1407",303,527,70
"1408",290,566,44
"1409",413,450,37
"1410",327,547,26
"1411",277,587,36
"1412",318,549,33
"1413",294,570,36
"1414",328,525,47
"1415",376,473,51
"1416",229,637,34
"1417",264,581,55
"1418",227,651,22
"1419",352,515,33
"1420",315,536,49
"1421",343,506,51
"1422",257,587,56
"1423",306,554,40
"1424",329,534,37
"1425",255,619,26
"1426",245,621,34
"1427",297,544,59
"1428",324,530,46
"1429",339,526,35
"1430",244,624,32
"1431",354,514,32
"1432",258,603,39
"1433",224,630,46
"1434",327,535,38
"1435",312,553,35
"1436",181,670,49
"1437",258,614,28
"1438",203,663,34
"1439",233,637,30
"1440",390,472,38
"1441",228,634,38
"1442",297,561,42
"1443",305,564,31
"1444",319,557,24
"1445",345,537,18
"1446",259,604,37
"1447",330,536,34
"1448",286,559,55
"1449",343,509,48
"1450",283,606,11
"1451",309,545,46
"1452",254,619,27
"1453",292,554,54
"1454",304,544,52
"1455",316,555,29
"1456",335,520,45
"1457",254,621,25
"1458",331,512,57
"1459",234,622,44
"1460",412,446,42
"1461",453,396,51
"1462",304,562,34
"1463",356,517,27
"1464",279,583,38
"1465",186,676,38
"1466",236,632,32
"1467",275,594,31
"1468",377,493,30
"1469",247,622,31
"1470",250,619,31
"1471",353,497,50
"1472",254,597,49
"1473",359,503,38
"1474",334,514,52
"1475",358,463,79
"1476",320,553,27
"1477",296,573,31
"1478",313,559,28
"1479",349,505,46
"1480",258,612,30
"1481",297,577,26
"1482",250,617,33
"1483",231,634,35
"1484",260,612,28
"1485",388,470,42
"1486",254,610,36
"1487",332,550,18
"1488",324,530,46
"1489",210,655,35
"1490",177,690,33
"1491",330,536,34
"1492",235,636,29
"1493",248,622,30
"1494",288,563,49
"1495",341,498,61
"1496",393,466,41
"1497",313,551,36
