"","doseB","doseA","tie"
"336",574,255,71
"337",565,247,88
"338",518,293,89
"339",553,273,74
"340",645,199,56
"341",360,460,80
"342",476,347,77
"343",642,217,41
"344",526,294,80
"345",546,301,53
"346",488,353,59
"347",493,349,58
"348",505,322,73
"349",515,311,74
"350",509,334,57
"351",366,473,61
"352",457,376,67
"353",365,469,66
"354",489,338,73
"355",585,258,57
"356",599,250,51
"357",577,261,62
"358",495,340,65
"359",479,346,75
"360",610,232,58
"361",607,237,56
"362",620,222,58
"363",547,286,67
"364",442,399,59
"365",429,410,61
"366",583,233,84
"367",564,287,49
"368",534,322,44
"369",497,330,73
"370",504,344,52
"371",645,202,53
"372",571,272,57
"373",588,259,53
"374",436,403,61
"375",502,338,60
"376",591,247,62
"377",569,263,68
"378",414,438,48
"379",589,273,38
"380",439,383,78
"381",462,362,76
"382",532,306,62
"383",403,420,77
"384",525,306,69
"385",616,207,77
"386",516,319,65
"387",684,151,65
"388",540,296,64
"389",565,259,76
"390",610,238,52
"391",540,278,82
"392",531,285,84
"393",632,220,48
"394",459,372,69
"395",576,240,84
"396",457,386,57
"397",521,324,55
"398",607,211,82
"399",640,210,50
"400",474,326,100
"401",578,245,77
"402",457,384,59
"403",606,223,71
"404",538,276,86
"405",459,362,79
"406",483,344,73
"407",578,238,84
"408",559,276,65
"409",485,336,79
"410",525,320,55
"411",469,349,82
"412",540,298,62
"413",468,358,74
"414",590,245,65
"415",503,342,55
"416",594,242,64
"417",528,301,71
"418",584,253,63
"419",510,312,78
"420",519,290,91
"421",559,280,61
"422",447,395,58
"423",526,290,84
"424",537,276,87
"425",647,208,45
"426",556,281,63
"427",449,394,57
"428",662,160,78
"429",500,329,71
"430",518,300,82
"431",573,268,59
"432",434,386,80
"433",563,290,47
"434",509,325,66
"435",406,415,79
"436",549,278,73
"437",646,187,67
"438",601,257,42
"439",426,407,67
"440",540,303,57
"441",479,364,57
"442",527,319,54
"443",498,335,67
"444",587,246,67
"445",469,353,78
"446",546,270,84
"447",569,274,57
"448",465,344,91
"449",665,180,55
"450",402,418,80
"451",452,401,47
"452",416,419,65
"453",480,342,78
"454",452,372,76
"455",649,186,65
"456",618,197,85
"457",525,316,59
"458",500,324,76
"459",506,307,87
"460",538,289,73
"461",491,323,86
"462",501,327,72
"463",545,283,72
"464",499,349,52
"465",588,257,55
"466",627,201,72
"467",492,325,83
"468",512,319,69
"469",458,401,41
"470",511,337,52
"471",617,229,54
"472",553,288,59
"473",464,376,60
"474",479,356,65
"475",531,312,57
"476",422,408,70
"477",511,319,70
"478",471,373,56
"479",553,293,54
"480",637,201,62
"481",568,266,66
"482",535,274,91
"483",378,437,85
"484",490,338,72
"485",535,309,56
"486",429,392,79
"487",574,272,54
"488",479,361,60
"489",501,347,52
"490",592,252,56
"491",584,262,54
"492",526,325,49
"493",617,228,55
"494",456,372,72
"495",581,261,58
"496",500,325,75
"497",459,387,54
"498",459,367,74
"499",418,390,92
"500",641,217,42
"501",459,364,77
"502",628,214,58
"503",533,289,78
"504",542,301,57
"505",544,285,71
"506",578,232,90
"507",513,315,72
"508",488,331,81
"509",410,393,97
"510",587,237,76
"511",517,305,78
"512",562,262,76
"513",489,326,85
"514",482,358,60
"515",510,327,63
"516",516,311,73
"517",442,396,62
"518",535,313,52
"519",444,388,68
"520",500,329,71
"521",509,334,57
"522",553,274,73
"523",686,160,54
"524",489,351,60
"525",602,255,43
"526",369,454,77
"527",568,263,69
"528",414,425,61
"529",536,319,45
"530",417,426,57
"531",486,350,64
"532",547,293,60
"533",506,333,61
"534",422,413,65
"535",570,269,61
"536",554,302,44
"537",522,307,71
"538",428,368,104
"539",567,282,51
"540",475,349,76
"541",568,287,45
"542",453,370,77
"543",457,362,81
"544",460,359,81
"545",484,345,71
"546",637,189,74
"547",582,284,34
"548",547,279,74
"549",475,348,77
"550",522,301,77
"551",508,345,47
"552",505,320,75
"553",388,431,81
"554",406,432,62
"555",502,319,79
"556",443,381,76
"557",496,341,63
"558",542,279,79
"559",526,278,96
"560",667,181,52
"561",577,243,80
"562",522,311,67
"563",572,237,91
"564",539,279,82
"565",427,410,63
"566",436,384,80
"567",482,350,68
"568",592,236,72
"569",512,307,81
"570",609,249,42
"571",586,265,49
"572",475,362,63
"573",518,329,53
"574",425,384,91
"575",630,216,54
"576",488,349,63
"577",483,318,99
"578",536,279,85
"579",486,344,70
"580",452,390,58
"581",639,214,47
"582",522,287,91
"583",564,261,75
"584",476,367,57
"585",472,372,56
"586",729,132,39
"587",499,322,79
"588",496,340,64
"589",544,295,61
"590",500,328,72
"591",551,281,68
"592",533,298,69
"593",403,445,52
"594",554,303,43
"595",411,431,58
"596",485,326,89
"597",472,360,68
"598",494,320,86
"599",572,256,72
"600",491,351,58
"601",608,227,65
"602",605,233,62
"603",407,432,61
"604",592,260,48
"605",520,336,44
"606",467,344,89
"607",476,341,83
"608",610,228,62
"609",449,390,61
"610",343,462,95
"611",584,235,81
"612",490,337,73
"613",434,384,82
"614",534,278,88
"615",645,170,85
"616",500,304,96
"617",390,435,75
"618",479,349,72
"619",403,427,70
"620",605,235,60
"621",496,342,62
"622",587,248,65
"623",565,262,73
"624",504,334,62
"625",398,434,68
"626",522,302,76
"627",486,342,72
"628",530,284,86
"629",514,303,83
"630",515,295,90
"631",532,292,76
"632",501,319,80
"633",458,372,70
"634",518,327,55
"635",484,366,50
"636",505,327,68
"637",460,361,79
"638",520,304,76
"639",522,301,77
"640",460,368,72
"641",556,286,58
"642",612,206,82
"643",487,361,52
"644",559,283,58
"645",482,345,73
"646",427,415,58
"647",551,287,62
"648",538,302,60
"649",593,222,85
"650",516,309,75
"651",495,305,100
"652",561,294,45
"653",456,381,63
"654",527,279,94
"655",486,312,102
"656",520,295,85
"657",492,358,50
"658",605,224,71
"659",570,265,65
"660",495,345,60
"661",509,318,73
"662",438,390,72
"663",424,386,90
"664",547,274,79
"665",634,224,42
"666",626,214,60
"667",496,341,63
"668",477,321,102
"669",556,285,59
"670",490,339,71
"671",454,361,85
"672",574,262,64
"673",549,289,62
"674",597,231,72
"675",586,251,63
"676",464,347,89
"677",604,233,63
"678",508,317,75
"679",479,357,64
"680",497,334,69
"681",589,234,77
"682",658,200,42
"683",466,364,70
"684",502,343,55
"685",568,254,78
"686",455,389,56
"687",538,300,62
"688",491,341,68
"689",406,419,75
"690",593,231,76
"691",474,365,61
"692",462,381,57
"693",565,265,70
"694",583,257,60
"695",591,257,52
"696",530,300,70
"697",623,226,51
"698",428,386,86
"699",565,276,59
"700",656,179,65
"701",542,305,53
"702",555,273,72
"703",482,337,81
"704",636,205,59
"705",532,296,72
"706",568,279,53
"707",408,396,96
"708",584,256,60
"709",481,331,88
"710",566,258,76
"711",477,343,80
"712",450,368,82
"713",531,296,73
"714",512,342,46
"715",529,304,67
"716",624,234,42
"717",489,347,64
"718",401,439,60
"719",631,208,61
"720",436,398,66
"721",567,249,84
"722",484,342,74
"723",648,194,58
"724",564,294,42
"725",518,318,64
"726",465,364,71
"727",507,333,60
"728",465,364,71
"729",559,286,55
"730",549,293,58
"731",462,372,66
"732",493,345,62
"733",545,287,68
"734",500,351,49
"735",540,294,66
"736",559,286,55
"737",498,304,98
"738",501,324,75
"739",514,305,81
"740",492,347,61
"741",437,391,72
"742",489,344,67
"743",564,261,75
"744",537,270,93
"745",544,300,56
"746",541,297,62
"747",458,370,72
"748",466,380,54
"749",599,223,78
"750",573,277,50
"751",470,363,67
"752",444,403,53
"753",474,369,57
"754",753,98,49
"755",496,336,68
"756",489,339,72
"757",445,382,73
"758",386,448,66
"759",419,422,59
"760",538,282,80
"761",483,327,90
"762",478,378,44
"763",523,311,66
"764",538,299,63
"765",578,248,74
"766",507,327,66
"767",526,283,91
"768",436,387,77
"769",479,366,55
"770",615,213,72
"771",532,302,66
"772",561,282,57
"773",599,248,53
"774",561,241,98
"775",463,357,80
"776",566,281,53
"777",450,375,75
"778",471,362,67
"779",478,344,78
"780",465,368,67
"781",521,317,62
"782",512,314,74
"783",453,379,68
"784",615,232,53
"785",630,218,52
"786",466,377,57
"787",572,261,67
"788",555,280,65
"789",467,353,80
"790",500,328,72
"791",496,323,81
"792",498,347,55
"793",461,368,71
"794",441,400,59
"795",588,245,67
"796",625,227,48
"797",521,320,59
"798",479,349,72
"799",543,278,79
"800",543,312,45
"801",586,272,42
"802",470,370,60
"803",552,293,55
"804",464,373,63
"805",579,276,45
"806",398,416,86
"807",428,409,63
"808",505,322,73
"809",551,277,72
"810",498,335,67
"811",541,308,51
"812",539,299,62
"813",576,253,71
"814",548,279,73
"815",606,250,44
"816",521,304,75
"817",546,270,84
"818",457,365,78
"819",650,185,65
"820",580,241,79
"821",455,377,68
"822",546,290,64
"823",535,296,69
"824",487,336,77
"825",407,413,80
"826",559,257,84
"827",542,276,82
"828",715,132,53
"829",616,199,85
"830",603,236,61
"831",578,243,79
"832",421,400,79
"833",461,358,81
"834",503,323,74
"835",425,415,60
"836",448,387,65
"837",601,235,64
"838",467,361,72
"839",460,371,69
"840",559,277,64
"841",597,236,67
"842",527,275,98
"843",560,274,66
"844",544,270,86
"845",530,296,74
"846",541,273,86
"847",571,285,44
"848",462,366,72
"849",568,258,74
"850",551,283,66
"851",486,335,79
"852",462,365,73
"853",491,349,60
"854",588,239,73
"855",401,430,69
"856",494,354,52
"857",630,222,48
"858",543,293,64
"859",647,203,50
"860",447,364,89
"861",463,352,85
"862",523,298,79
"863",593,240,67
"864",449,359,92
"865",444,382,74
"866",436,408,56
"867",466,363,71
"868",548,271,81
"869",475,332,93
"870",448,388,64
"871",491,324,85
"872",552,284,64
"873",510,311,79
"874",519,323,58
"875",474,354,72
"876",545,290,65
"877",651,186,63
"878",527,306,67
"879",476,366,58
"880",580,263,57
"881",507,335,58
"882",535,282,83
"883",486,355,59
"884",683,175,42
"885",589,237,74
"886",499,337,64
"887",414,408,78
"888",643,202,55
"889",580,258,62
"890",549,282,69
"891",597,241,62
"892",527,300,73
"893",541,303,56
"894",493,339,68
"895",475,357,68
"896",544,265,91
"897",446,401,53
"898",554,298,48
"899",553,294,53
"900",569,276,55
"901",497,326,77
"902",574,237,89
"903",477,316,107
"904",646,201,53
"905",492,343,65
"906",421,422,57
"907",503,330,67
"908",508,314,78
"909",471,374,55
"910",400,416,84
"911",600,237,63
"912",499,339,62
"913",541,295,64
"914",522,299,79
"915",495,346,59
"916",590,221,89
"917",478,340,82
"918",480,358,62
"919",517,295,88
"920",540,306,54
"921",570,270,60
"922",552,249,99
"923",530,307,63
"924",469,361,70
"925",503,335,62
"926",634,186,80
"927",550,266,84
"928",540,296,64
"929",524,313,63
"930",573,267,60
"931",515,320,65
"932",506,319,75
"933",498,331,71
"934",566,257,77
"935",553,274,73
"936",536,328,36
"937",461,380,59
"938",599,248,53
"939",564,258,78
"940",481,352,67
"941",581,246,73
"942",399,454,47
"943",381,458,61
"944",462,333,105
"945",582,249,69
"946",497,349,54
"947",469,365,66
"948",428,397,75
"949",427,402,71
"950",553,291,56
"951",553,286,61
"952",458,365,77
"953",460,386,54
"954",492,345,63
"955",586,249,65
"956",559,291,50
"957",431,411,58
"958",476,326,98
"959",551,265,84
"960",452,358,90
"961",532,300,68
"962",455,368,77
"963",431,410,59
"964",489,320,91
"965",489,321,90
"966",499,328,73
"967",474,368,58
"968",517,317,66
"969",622,223,55
"970",474,361,65
"971",459,376,65
"972",587,233,80
"973",462,336,102
"974",496,326,78
"975",445,393,62
"976",560,255,85
"977",448,371,81
"978",493,327,80
"979",555,288,57
"980",699,149,52
"981",575,279,46
"982",656,195,49
"983",592,253,55
"984",483,361,56
"985",438,399,63
"986",557,258,85
"987",564,283,53
"988",446,385,69
"989",478,346,76
"990",474,378,48
"991",458,355,87
"992",545,277,78
"993",445,394,61
"994",483,346,71
"995",597,261,42
"996",469,379,52
"997",436,395,69
"998",531,303,66
"999",545,297,58
"1000",545,288,67
"1001",520,306,74
"1002",412,423,65
"1003",445,358,97
"1004",618,208,74
"1005",544,308,48
"1006",497,344,59
"1007",535,303,62
"1008",340,482,78
"1009",529,306,65
"1010",535,299,66
"1011",544,295,61
"1012",630,218,52
"1013",511,336,53
"1014",536,298,66
"1015",654,212,34
"1016",410,424,66
"1017",482,357,61
"1018",497,332,71
"1019",569,270,61
"1020",553,288,59
"1021",577,249,74
"1022",619,222,59
"1023",533,322,45
"1024",696,145,59
"1025",631,218,51
"1026",550,277,73
"1027",557,272,71
"1028",466,347,87
"1029",599,229,72
"1030",619,225,56
"1031",457,378,65
"1032",555,287,58
"1033",613,244,43
"1034",543,277,80
"1035",544,300,56
"1036",407,421,72
"1037",571,242,87
"1038",409,429,62
"1039",449,379,72
"1040",547,283,70
"1041",565,257,78
"1042",473,353,74
"1043",559,257,84
"1044",616,225,59
"1045",388,416,96
"1046",509,319,72
"1047",557,285,58
"1048",656,177,67
"1049",521,314,65
"1050",501,362,37
"1051",483,360,57
"1052",608,249,43
"1053",660,198,42
"1054",534,313,53
"1055",616,229,55
"1056",507,319,74
"1057",438,391,71
"1058",604,236,60
"1059",437,408,55
"1060",597,243,60
"1061",615,229,56
"1062",437,394,69
"1063",543,287,70
"1064",529,304,67
"1065",496,330,74
"1066",439,411,50
"1067",576,254,70
"1068",580,267,53
"1069",523,291,86
"1070",608,228,64
"1071",511,308,81
"1072",418,420,62
"1073",496,352,52
"1074",566,276,58
"1075",487,346,67
"1076",542,295,63
"1077",454,362,84
"1078",457,356,87
"1079",529,299,72
"1080",537,297,66
"1081",479,335,86
"1082",479,348,73
"1083",552,268,80
"1084",442,358,100
"1085",531,300,69
"1086",521,330,49
"1087",541,293,66
"1088",552,279,69
"1089",517,320,63
"1090",548,299,53
"1091",456,361,83
"1092",480,348,72
"1093",375,440,85
"1094",396,417,87
"1095",402,417,81
"1096",420,394,86
"1097",541,256,103
"1098",519,328,53
"1099",424,404,72
"1100",519,322,59
"1101",634,206,60
"1102",429,391,80
"1103",562,267,71
"1104",534,305,61
"1105",429,386,85
"1106",618,230,52
"1107",460,359,81
"1108",615,242,43
"1109",525,318,57
"1110",533,330,37
"1111",654,186,60
"1112",584,245,71
"1113",484,370,46
"1114",525,302,73
"1115",581,245,74
"1116",426,416,58
"1117",416,420,64
"1118",598,254,48
"1119",481,362,57
"1120",466,383,51
"1121",581,240,79
"1122",521,321,58
"1123",442,385,73
"1124",518,313,69
"1125",517,334,49
"1126",451,392,57
"1127",509,300,91
"1128",534,310,56
"1129",443,370,87
"1130",535,301,64
"1131",622,188,90
"1132",536,290,74
"1133",535,292,73
"1134",661,192,47
"1135",416,395,89
"1136",667,175,58
"1137",522,290,88
"1138",422,402,76
"1139",428,405,67
"1140",550,288,62
"1141",504,316,80
"1142",533,308,59
"1143",559,287,54
"1144",485,358,57
"1145",490,331,79
"1146",497,343,60
"1147",609,243,48
"1148",561,257,82
"1149",451,350,99
"1150",504,334,62
"1151",509,333,58
"1152",403,430,67
"1153",627,227,46
"1154",591,258,51
"1155",584,273,43
"1156",547,284,69
"1157",589,232,79
"1158",537,291,72
"1159",525,306,69
"1160",615,242,43
"1161",519,329,52
"1162",596,250,54
"1163",478,368,54
"1164",475,335,90
"1165",529,294,77
"1166",466,358,76
"1167",559,278,63
"1168",485,359,56
"1169",467,364,69
"1170",387,431,82
"1171",540,297,63
"1172",421,390,89
"1173",625,229,46
"1174",569,269,62
"1175",488,347,65
"1176",562,280,58
"1177",687,164,49
"1178",540,307,53
"1179",572,254,74
"1180",474,369,57
"1181",431,403,66
"1182",484,371,45
"1183",524,325,51
"1184",579,249,72
"1185",474,371,55
"1186",493,339,68
"1187",488,360,52
"1188",447,379,74
"1189",508,315,77
"1190",405,426,69
"1191",619,222,59
"1192",584,242,74
"1193",531,310,59
"1194",427,395,78
"1195",609,243,48
"1196",459,390,51
"1197",469,381,50
"1198",493,340,67
"1199",561,273,66
"1200",446,361,93
"1201",616,231,53
"1202",492,332,76
"1203",535,306,59
"1204",606,230,64
"1205",519,312,69
"1206",417,417,66
"1207",424,395,81
"1208",534,292,74
"1209",629,217,54
"1210",644,206,50
"1211",566,279,55
"1212",543,286,71
"1213",585,232,83
"1214",509,303,88
"1215",579,275,46
"1216",528,326,46
"1217",502,332,66
"1218",654,204,42
"1219",435,410,55
"1220",546,299,55
"1221",486,347,67
"1222",435,384,81
"1223",532,309,59
"1224",521,317,62
"1225",486,346,68
"1226",541,305,54
"1227",666,157,77
"1228",459,377,64
"1229",569,264,67
"1230",606,247,47
"1231",615,227,58
"1232",464,364,72
"1233",550,293,57
"1234",557,296,47
"1235",562,286,52
"1236",368,470,62
"1237",555,279,66
"1238",512,322,66
"1239",540,304,56
"1240",570,270,60
"1241",582,252,66
"1242",400,420,80
"1243",427,398,75
"1244",535,274,91
"1245",458,377,65
"1246",537,293,70
"1247",607,234,59
"1248",645,193,62
"1249",400,463,37
"1250",431,403,66
"1251",576,256,68
"1252",520,306,74
"1253",564,296,40
"1254",546,288,66
"1255",502,359,39
"1256",555,285,60
"1257",503,340,57
"1258",587,259,54
"1259",588,252,60
"1260",527,307,66
"1261",531,298,71
"1262",427,388,85
"1263",374,452,74
"1264",477,360,63
"1265",583,261,56
"1266",639,198,63
"1267",489,342,69
"1268",717,135,48
"1269",545,297,58
"1270",556,279,65
"1271",503,328,69
"1272",473,352,75
"1273",675,193,32
"1274",466,350,84
"1275",514,324,62
"1276",529,298,73
"1277",526,320,54
"1278",485,334,81
"1279",650,205,45
"1280",590,256,54
"1281",559,281,60
"1282",410,418,72
"1283",564,275,61
"1284",632,219,49
"1285",532,291,77
"1286",540,289,71
"1287",624,240,36
"1288",373,434,93
"1289",471,353,76
"1290",561,285,54
"1291",581,262,57
"1292",580,263,57
"1293",633,193,74
"1294",567,283,50
"1295",438,393,69
"1296",412,417,71
"1297",523,314,63
"1298",534,310,56
"1299",640,207,53
"1300",420,379,101
"1301",492,353,55
"1302",513,318,69
"1303",541,303,56
"1304",449,394,57
"1305",526,305,69
"1306",577,260,63
"1307",560,280,60
"1308",436,394,70
"1309",452,378,70
"1310",609,231,60
"1311",471,341,88
"1312",501,332,67
"1313",537,301,62
"1314",503,313,84
"1315",613,243,44
"1316",489,352,59
"1317",524,324,52
"1318",588,260,52
"1319",483,341,76
"1320",516,318,66
"1321",501,344,55
"1322",470,351,79
"1323",446,380,74
"1324",551,258,91
"1325",541,290,69
"1326",539,306,55
"1327",506,331,63
"1328",639,207,54
"1329",420,412,68
"1330",395,447,58
"1331",553,292,55
"1332",399,440,61
"1333",569,269,62
"1334",504,325,71
"1335",396,438,66
"1336",558,280,62
"1337",441,407,52
"1338",476,371,53
"1339",479,352,69
"1340",622,214,64
"1341",400,415,85
"1342",513,315,72
"1343",590,242,68
"1344",484,325,91
"1345",692,133,75
"1346",575,229,96
"1347",382,465,53
"1348",472,366,62
"1349",589,263,48
"1350",523,297,80
"1351",609,242,49
"1352",481,333,86
"1353",597,239,64
"1354",559,273,68
"1355",512,310,78
"1356",625,209,66
"1357",432,425,43
"1358",506,341,53
"1359",509,330,61
"1360",605,242,53
"1361",596,257,47
"1362",406,406,88
"1363",399,431,70
"1364",608,243,49
"1365",433,391,76
"1366",511,303,86
"1367",560,264,76
"1368",555,278,67
"1369",570,269,61
"1370",573,274,53
"1371",535,289,76
"1372",524,322,54
"1373",431,402,67
"1374",498,353,49
"1375",529,313,58
"1376",414,430,56
"1377",565,281,54
"1378",518,323,59
"1379",540,297,63
"1380",481,340,79
"1381",438,403,59
"1382",639,205,56
"1383",453,366,81
"1384",611,202,87
"1385",571,276,53
"1386",502,318,80
"1387",419,408,73
"1388",636,182,82
"1389",502,329,69
"1390",510,337,53
"1391",465,359,76
"1392",511,310,79
"1393",614,214,72
"1394",654,190,56
"1395",444,342,114
"1396",501,334,65
"1397",576,250,74
"1398",556,284,60
"1399",475,349,76
"1400",598,234,68
"1401",508,316,76
"1402",560,262,78
"1403",517,337,46
"1404",515,323,62
"1405",595,246,59
"1406",642,199,59
"1407",581,258,61
"1408",660,192,48
"1409",499,311,90
"1410",539,289,72
"1411",561,261,78
"1412",555,270,75
"1413",610,231,59
"1414",448,393,59
"1415",539,277,84
"1416",505,338,57
"1417",457,362,81
"1418",500,312,88
"1419",455,376,69
"1420",563,293,44
"1421",439,391,70
"1422",525,319,56
"1423",381,442,77
"1424",464,366,70
"1425",524,297,79
"1426",532,309,59
"1427",403,423,74
"1428",535,299,66
"1429",330,491,79
"1430",473,373,54
"1431",495,348,57
"1432",511,307,82
"1433",600,235,65
"1434",425,398,77
"1435",546,303,51
"1436",631,222,47
"1437",599,236,65
"1438",549,280,71
"1439",510,329,61
"1440",453,394,53
"1441",500,329,71
"1442",508,320,72
"1443",386,438,76
"1444",459,373,68
"1445",514,328,58
"1446",560,269,71
"1447",534,310,56
"1448",512,318,70
"1449",690,142,68
"1450",383,435,82
"1451",478,365,57
"1452",575,264,61
"1453",505,308,87
"1454",603,253,44
"1455",603,235,62
"1456",511,332,57
"1457",563,264,73
"1458",502,328,70
"1459",341,464,95
"1460",368,447,85
"1461",469,351,80
"1462",443,396,61
"1463",375,436,89
"1464",520,316,64
"1465",520,312,68
"1466",496,301,103
"1467",498,344,58
"1468",550,273,77
"1469",436,381,83
"1470",646,203,51
"1471",579,256,65
"1472",614,236,50
"1473",536,299,65
"1474",594,250,56
"1475",497,329,74
"1476",465,373,62
"1477",510,318,72
"1478",552,247,101
"1479",530,306,64
"1480",475,326,99
"1481",524,323,53
"1482",515,333,52
"1483",595,241,64
"1484",405,434,61
"1485",513,338,49
"1486",448,381,71
"1487",444,392,64
"1488",597,242,61
"1489",505,334,61
"1490",573,243,84
"1491",488,329,83
"1492",463,329,108
"1493",624,205,71
"1494",433,381,86
"1495",399,434,67
"1496",505,328,67
"1497",550,281,69
